return_id,entity_id,tax_year,submission_date,filing_status,preparation_method,total_revenue,total_expenses,taxable_profit,tax_liability,tax_credits_claimed,final_tax_due,paid_status
TR-9F7EDB11,GR0000000314,2022,2023-06-11,On-time,Agent-prepared,562582.0,511298.0,51284.0,11062.7,1273.14,9789.56,Paid
TR-E846C481,GR0000000314,2023,2024-08-24,Extended,Self-prepared,707553.0,633165.0,74388.0,16046.57,1838.71,14207.86,Paid
TR-C896B2B6,GR0000000314,2024,2025-06-21,On-time,Agent-prepared,852076.0,736945.0,115131.0,24835.43,2853.42,21982.01,Paid
TR-91E3E503,GR0000000315,2022,2023-06-26,On-time,Self-prepared,30950991.04,30022461.31,928529.73,205201.76,47857.9,157343.85,Paid
TR-489E2100,GR0000000315,2023,2024-06-23,On-time,Agent-prepared,24149079.48,23424607.09,724472.38,160105.81,35644.49,124461.32,Paid
TR-D00A0F4A,GR0000000315,2024,2025-06-25,On-time,Agent-prepared,20354945.7,19744297.33,610648.37,134951.11,33105.78,101845.33,Partial
TR-8BDAD6A9,GR0000000316,2022,2023-06-25,On-time,Self-prepared,895038.0,792788.0,102250.0,22710.8,2090.6,20620.2,Paid
TR-331AF924,GR0000000316,2023,2024-06-10,On-time,Agent-prepared,1593056.0,1334899.0,258157.0,57339.39,5675.97,51663.41,Paid
TR-1036B8AE,GR0000000316,2024,2025-08-28,Extended,Agent-prepared,990750.0,856653.0,134097.0,29784.35,3017.37,26766.98,Paid
TR-20FB0433,GR0000000317,2022,2023-06-16,On-time,Self-prepared,53331.0,50482.0,2849.0,732.12,80.26,651.87,Paid
TR-2737A4AD,GR0000000317,2023,2024-06-14,On-time,Agent-prepared,55878.0,53045.0,2833.0,728.01,75.31,652.7,Paid
TR-9BB843C1,GR0000000317,2024,2025-06-24,On-time,Agent-prepared,64680.0,60092.0,4588.0,1179.0,135.81,1043.19,Paid
TR-2B3D1248,GR0000000318,2022,2023-06-17,On-time,Agent-prepared,2870663.0,2649713.0,220950.0,56539.11,6252.0,50287.11,Paid
TR-349C5D48,GR0000000318,2023,2024-06-16,On-time,Agent-prepared,2897607.0,2614417.0,283190.0,72465.77,8772.11,63693.66,Paid
TR-BAB247CB,GR0000000318,2024,2025-06-18,On-time,Agent-prepared,2618776.0,2419141.0,199635.0,51084.79,5647.79,45437.0,Paid
TR-41C63FE4,GR0000000319,2022,2023-06-19,On-time,Agent-prepared,17249562.0,15021899.0,2227663.0,477243.33,76301.5,400941.84,Paid
TR-87258A7B,GR0000000319,2023,2024-06-20,On-time,Agent-prepared,12892901.0,12037127.0,855774.0,183336.72,26598.69,156738.04,Paid
TR-F67DB9E8,GR0000000319,2024,2025-06-14,On-time,Self-prepared,14193032.0,12302950.0,1890082.0,404921.68,62209.33,342712.35,Partial
TR-38318D61,GR0000000320,2022,2023-06-29,On-time,Agent-prepared,284431.3,275898.36,8532.94,2181.38,192.78,1988.6,Paid
TR-DDB52C1D,GR0000000320,2023,2024-06-29,On-time,Self-prepared,307252.43,298034.86,9217.57,2356.4,219.76,2136.64,Paid
TR-393D1E34,GR0000000320,2024,2025-06-21,On-time,Self-prepared,301867.13,292811.11,9056.01,2315.1,203.71,2111.39,Paid
TR-D9614D2E,GR0000000321,2024,2025-06-20,On-time,Agent-prepared,161383.73,156542.22,4841.51,1171.82,91.63,1080.19,Paid
TR-3732BA93,GR0000000322,2022,2023-06-20,On-time,Agent-prepared,2919426.0,2325171.0,594255.0,172264.28,22138.34,150125.93,Paid
TR-CEEA8A5F,GR0000000322,2023,2024-06-13,On-time,Self-prepared,3625131.0,2738838.0,886293.0,256921.06,32940.49,223980.57,Partial
TR-84D3FA29,GR0000000322,2024,2025-06-15,On-time,Agent-prepared,3181531.0,2483415.0,698116.0,202371.79,21812.67,180559.12,Paid
TR-983F2195,GR0000000323,2022,2023-06-28,On-time,Self-prepared,4870548.32,4724431.87,146116.45,37792.04,7384.48,30407.55,Paid
TR-04305D28,GR0000000323,2023,2024-07-21,Extended,Agent-prepared,5448467.2,5285013.18,163454.02,42276.28,8533.03,33743.25,Paid
TR-B919701F,GR0000000323,2024,2025-08-16,Extended,Self-prepared,3385699.22,3284128.24,101570.98,26270.65,5290.17,20980.48,Partial
TR-997762B7,GR0000000324,2022,2023-06-15,On-time,Agent-prepared,2804293.0,1987065.0,817228.0,202024.67,40685.63,161339.04,Paid
TR-8F649C2D,GR0000000324,2023,2024-06-10,On-time,Agent-prepared,2131802.0,1321227.0,810575.0,200380.0,32863.13,167516.87,Paid
TR-25793F01,GR0000000324,2024,2025-06-15,On-time,Agent-prepared,2711101.0,2060726.0,650375.0,160777.4,27058.01,133719.4,Paid
TR-3F77C352,GR0000000325,2023,2024-06-21,On-time,Agent-prepared,433278.0,377955.0,55323.0,13502.15,2287.53,11214.62,Paid
TR-9B2849F0,GR0000000325,2024,2025-06-14,On-time,Agent-prepared,821792.0,713000.0,108792.0,26551.81,4789.08,21762.73,Paid
TR-419460E2,GR0000000326,2022,2023-06-13,On-time,Agent-prepared,1408343.0,1219207.0,189136.0,43190.23,3968.01,39222.22,Paid
TR-255305BC,GR0000000326,2023,2024-06-21,On-time,Agent-prepared,1599734.0,1409279.0,190455.0,43491.43,3939.76,39551.67,Paid
TR-0AAB99EB,GR0000000326,2024,2025-06-11,On-time,Agent-prepared,1492531.0,1307830.0,184701.0,42177.47,4428.23,37749.25,Paid
TR-7C5C361F,GR0000000327,2022,2023-06-25,On-time,Agent-prepared,317539.0,232345.0,85194.0,24624.52,1455.07,23169.45,Paid
TR-50CA5049,GR0000000327,2023,2024-06-17,On-time,Agent-prepared,525083.0,401798.0,123285.0,35634.36,2540.18,33094.18,Paid
TR-E669BB70,GR0000000327,2024,2025-06-23,On-time,Agent-prepared,603104.0,476088.0,127016.0,36712.77,2561.64,34151.14,Paid
TR-E938ABAC,GR0000000328,2022,2023-06-20,On-time,Agent-prepared,5611005.0,4892063.0,718942.0,180717.18,29999.59,150717.59,Paid
TR-ED8AA5AE,GR0000000328,2023,2024-06-12,On-time,Self-prepared,5452883.0,4809337.0,643546.0,161765.23,29602.7,132162.53,Paid
TR-AEB1F524,GR0000000328,2024,2025-06-17,On-time,Agent-prepared,3861196.0,3356397.0,504799.0,126889.03,22972.27,103916.76,Paid
TR-06E62856,GR0000000329,2022,2023-06-19,On-time,Agent-prepared,83334.0,74906.0,8428.0,2413.74,229.05,2184.69,Paid
TR-F4F58156,GR0000000329,2023,2024-06-18,On-time,Agent-prepared,109180.0,98606.0,10574.0,3028.34,326.33,2702.01,Paid
TR-BDCA2708,GR0000000329,2024,2025-06-16,On-time,Agent-prepared,153808.0,138334.0,15474.0,4431.68,471.6,3960.08,Paid
TR-D0DACAB0,GR0000000330,2022,2023-06-19,On-time,Agent-prepared,355682.0,320923.0,34759.0,10291.6,1151.58,9140.02,Paid
TR-B373C793,GR0000000330,2023,2024-06-17,On-time,Self-prepared,75427.0,69454.0,5973.0,1768.51,200.17,1568.34,Paid
TR-651EBB10,GR0000000330,2024,2025-06-20,On-time,Agent-prepared,182185.0,169300.0,12885.0,3815.05,354.37,3460.67,Paid
TR-6919AF7B,GR0000000331,2022,2023-06-12,On-time,Self-prepared,87255.0,82244.0,5011.0,1437.44,109.88,1327.56,Paid
TR-2E048B10,GR0000000331,2023,2024-06-22,On-time,Agent-prepared,73162.0,69503.9,3658.1,1049.35,82.1,967.25,Paid
TR-AD56B253,GR0000000331,2024,2025-06-12,On-time,Agent-prepared,52747.0,47638.0,5109.0,1465.55,116.9,1348.65,Paid
TR-196205EE,GR0000000332,2022,2023-06-10,On-time,Self-prepared,20099223.0,17170267.0,2928956.0,644097.36,93320.78,550776.58,Paid
TR-DC14EC3E,GR0000000332,2023,2024-06-22,On-time,Agent-prepared,29365030.0,26120409.0,3244621.0,713514.24,98117.65,615396.59,Paid
TR-12DA7295,GR0000000332,2024,2025-06-13,On-time,Self-prepared,43872540.0,39058890.0,4813650.0,1058554.4,184968.79,873585.61,Paid
TR-BA836C59,GR0000000333,2022,2023-06-16,On-time,Agent-prepared,608424.0,532310.0,76114.0,18601.26,3268.69,15332.57,Paid
TR-5D44580D,GR0000000333,2023,2024-06-13,On-time,Agent-prepared,758371.0,660085.0,98286.0,24019.8,4121.6,19898.2,Paid
TR-6B611302,GR0000000333,2024,2025-06-23,On-time,Self-prepared,465246.0,416266.0,48980.0,11970.07,2212.27,9757.79,Paid
TR-F8869500,GR0000000334,2022,2023-06-17,On-time,Agent-prepared,101415.0,89304.0,12111.0,3560.42,332.7,3227.73,Paid
TR-8E048509,GR0000000334,2023,2024-06-18,On-time,Self-prepared,53778.0,48427.0,5351.0,1573.1,127.79,1445.31,Paid
TR-58A07102,GR0000000334,2024,2025-06-19,On-time,Agent-prepared,67803.0,59545.0,8258.0,2427.71,211.86,2215.84,Paid
TR-7F2C1ACE,GR0000000335,2022,2023-06-20,On-time,Agent-prepared,86517.0,77918.0,8599.0,1991.22,178.01,1813.21,Paid
TR-BA11FD4C,GR0000000335,2023,2024-06-21,On-time,Agent-prepared,90305.0,85546.0,4759.0,1102.01,86.7,1015.31,Paid
TR-8C7765EB,GR0000000335,2024,2025-06-15,On-time,Agent-prepared,65457.0,61149.0,4308.0,997.58,79.09,918.49,Paid
TR-885EACBF,GR0000000336,2023,2024-06-12,On-time,Agent-prepared,428994.0,390335.0,38659.0,8524.55,704.57,7819.97,Paid
TR-B725AC60,GR0000000336,2024,2025-06-18,On-time,Agent-prepared,587614.0,542698.0,44916.0,9904.25,918.01,8986.24,Paid
TR-53E26B07,GR0000000337,2022,2023-06-11,On-time,Agent-prepared,1022609.0,688262.0,334347.0,78955.62,9514.93,69440.69,Paid
TR-5B891A54,GR0000000337,2023,2024-06-21,On-time,Self-prepared,466002.0,371563.0,94439.0,22301.65,2618.21,19683.44,Paid
TR-0D5D3121,GR0000000337,2024,2025-06-11,On-time,Agent-prepared,578850.0,436492.0,142358.0,33617.66,4469.75,29147.92,Paid
TR-027EA536,GR0000000338,2022,2023-06-19,On-time,Self-prepared,666735.0,587765.0,78970.0,16486.0,1794.05,14691.94,Paid
TR-60E18D0A,GR0000000338,2023,2024-06-12,On-time,Self-prepared,664487.0,589811.0,74676.0,15589.57,1839.47,13750.1,Paid
TR-FCE9304B,GR0000000338,2024,2025-06-22,On-time,Agent-prepared,573176.0,527549.0,45627.0,9525.22,1063.41,8461.81,Paid
TR-3739DAE6,GR0000000339,2022,2023-06-14,On-time,Agent-prepared,232751.0,216494.0,16257.0,3760.23,428.04,3332.19,Paid
TR-00B8A2FF,GR0000000339,2023,2024-06-14,On-time,Agent-prepared,453536.0,415347.0,38189.0,8833.08,898.77,7934.3,Paid
TR-87D59464,GR0000000339,2024,2025-06-17,On-time,Agent-prepared,435528.0,388228.0,47300.0,10940.44,1042.16,9898.28,Paid
TR-7C75E16F,GR0000000340,2022,2023-06-25,On-time,Agent-prepared,13060447.0,11904555.0,1155892.0,268166.63,46875.43,221291.21,Paid
TR-B20580F8,GR0000000340,2023,2024-06-25,On-time,Agent-prepared,12749369.0,11305064.0,1444305.0,335078.37,50964.18,284114.19,Paid
TR-5B63FACC,GR0000000340,2024,2025-06-17,On-time,Agent-prepared,6430173.0,5577012.0,853161.0,197933.12,29354.59,168578.54,Paid
TR-B6E43B71,GR0000000341,2024,2025-06-24,On-time,Agent-prepared,1849654.0,1706786.0,142868.0,38086.44,3267.25,34819.19,Paid
TR-3382366E,GR0000000342,2022,2023-06-14,On-time,Agent-prepared,398036.0,372160.0,25876.0,5942.75,556.41,5386.34,Paid
TR-B16EE52D,GR0000000342,2023,2024-06-21,On-time,Agent-prepared,221697.0,198339.0,23358.0,5364.46,561.7,4802.76,Paid
TR-DC7E1D76,GR0000000342,2024,2025-06-12,On-time,Agent-prepared,218177.0,196125.0,22052.0,5064.52,526.69,4537.83,Paid
TR-11484BC9,GR0000000343,2022,2023-06-22,On-time,Agent-prepared,11498583.0,8137857.0,3360726.0,789783.88,55033.48,734750.4,Paid
TR-34BE7512,GR0000000343,2023,2024-06-24,On-time,Agent-prepared,11096340.0,7936881.0,3159459.0,742485.34,43005.03,699480.31,Paid
TR-76E04AE9,GR0000000343,2024,2025-06-12,On-time,Agent-prepared,7201669.0,5070627.0,2131042.0,500803.28,30390.14,470413.15,Paid
TR-CCF2DDD1,GR0000000344,2022,2023-08-28,Extended,Self-prepared,140016.45,135815.95,4200.49,1050.55,102.26,948.29,Paid
TR-42742AC7,GR0000000344,2023,2024-06-25,On-time,Agent-prepared,108704.62,105377.58,3327.04,832.1,84.3,747.8,Paid
TR-B37440D3,GR0000000344,2024,2025-06-20,On-time,Agent-prepared,98286.63,95338.03,2948.6,737.45,69.57,667.89,Paid
TR-43EDC294,GR0000000345,2022,2023-06-22,On-time,Self-prepared,13306047.0,12225385.0,1080662.0,282758.17,39159.49,243598.68,Paid
TR-549DE174,GR0000000345,2023,2024-06-20,On-time,Agent-prepared,16936237.0,15246646.0,1689591.0,442086.11,69208.5,372877.61,Paid
TR-9034A8DD,GR0000000345,2024,2025-06-14,On-time,Agent-prepared,12844404.0,11769089.0,1075315.0,281359.11,45058.08,236301.03,Paid
TR-35CBB02E,GR0000000346,2023,2024-06-15,On-time,Agent-prepared,2374492.0,2177520.0,196972.0,48218.84,5802.64,42416.2,Paid
TR-53973194,GR0000000346,2024,2025-07-28,Late,Self-prepared,1812811.0,1577742.0,235069.0,57545.0,7382.45,50162.56,Paid
TR-7E09EAC7,GR0000000347,2022,2023-06-20,On-time,Agent-prepared,2280847.0,2099284.0,181563.0,45031.23,5258.49,39772.74,Paid
TR-BFC49567,GR0000000347,2023,2024-06-14,On-time,Agent-prepared,2124435.0,1856886.0,267549.0,66357.46,7099.0,59258.47,Paid
TR-78A53535,GR0000000347,2024,2025-06-25,On-time,Agent-prepared,1284795.0,1142388.0,142407.0,35319.76,3883.37,31436.39,Paid
TR-D35AF807,GR0000000348,2022,2023-06-14,On-time,Agent-prepared,1526770.0,1434962.0,91808.0,26603.51,2995.69,23607.82,Paid
TR-A5FF8F41,GR0000000348,2023,2024-06-21,On-time,Agent-prepared,1014944.0,912023.0,102921.0,29823.76,3475.04,26348.72,Paid
TR-4AD04A8D,GR0000000348,2024,2025-06-21,On-time,Agent-prepared,2259938.0,2062820.0,197118.0,57119.53,5527.89,51591.64,Paid
TR-64464CA5,GR0000000349,2022,2023-06-23,On-time,Agent-prepared,2683663.0,2481781.0,201882.0,51032.7,4836.75,46195.95,Paid
TR-2B7BCAA7,GR0000000349,2023,2024-06-10,On-time,Agent-prepared,6090169.0,5785660.55,304508.45,76975.1,8179.82,68795.28,Paid
TR-9193F6E7,GR0000000349,2024,2025-06-13,On-time,Agent-prepared,6755247.0,6399840.0,355407.0,89841.48,8885.51,80955.97,Paid
TR-11FA3BEF,GR0000000350,2022,2023-06-10,On-time,Agent-prepared,941966.0,865199.0,76767.0,20818.86,3089.01,17729.85,Paid
TR-8AB095C3,GR0000000350,2023,2024-06-22,On-time,Agent-prepared,588761.0,535772.0,52989.0,14370.37,2171.6,12198.77,Paid
TR-BF0A9CFC,GR0000000350,2024,2025-06-14,On-time,Agent-prepared,832815.0,783446.0,49369.0,13388.65,2062.23,11326.42,Paid
TR-B0C17391,GR0000000351,2022,2023-06-14,On-time,Agent-prepared,849977.0,710081.0,139896.0,40378.98,3568.17,36810.81,Partial
TR-7E43D35C,GR0000000351,2023,2024-06-14,On-time,Agent-prepared,661656.0,513464.0,148192.0,42773.5,3710.3,39063.21,Partial
TR-C1B26000,GR0000000351,2024,2025-06-18,On-time,Agent-prepared,919388.0,783097.0,136291.0,39338.45,3866.48,35471.97,Paid
TR-EB486EDC,GR0000000352,2022,2023-06-12,On-time,Agent-prepared,4189413.0,3365881.0,823532.0,239707.1,26553.81,213153.29,Paid
TR-993BC314,GR0000000352,2023,2024-06-22,On-time,Agent-prepared,4071424.0,2958745.0,1112679.0,323869.7,41300.46,282569.24,Paid
TR-1E845843,GR0000000352,2024,2025-06-14,On-time,Agent-prepared,6198266.0,4504535.0,1693731.0,492997.67,58291.7,434705.96,Partial
TR-9095CE8A,GR0000000353,2022,2023-06-16,On-time,Agent-prepared,35158376.0,32749494.0,2408882.0,500575.63,79733.07,420842.56,Paid
TR-97F49584,GR0000000353,2023,2024-06-23,On-time,Agent-prepared,39368801.0,36783790.0,2585011.0,537175.96,82799.55,454376.41,Paid
TR-88C9A44C,GR0000000353,2024,2025-06-17,On-time,Agent-prepared,47120883.0,44764838.85,2356044.15,489595.71,63478.18,426117.53,Paid
TR-E5E769AA,GR0000000354,2022,2023-06-14,On-time,Agent-prepared,9867417.0,9026663.0,840754.0,169317.85,35327.16,133990.68,Paid
TR-2ACDC901,GR0000000354,2023,2024-06-15,On-time,Agent-prepared,13401799.0,12387498.0,1014301.0,204268.15,38181.94,166086.21,Partial
TR-52F719B5,GR0000000354,2024,2025-06-19,On-time,Self-prepared,8229116.0,7706151.0,522965.0,105318.92,21392.36,83926.57,Paid
TR-AD7C3A63,GR0000000355,2022,2023-06-15,On-time,Agent-prepared,8296188.0,5859961.0,2436227.0,518265.44,90242.93,428022.5,Paid
TR-F604BBF2,GR0000000355,2023,2024-06-15,On-time,Agent-prepared,7735618.0,5582080.0,2153538.0,458128.21,73157.6,384970.6,Paid
TR-8E34AB5B,GR0000000355,2024,2025-06-13,On-time,Agent-prepared,6963855.0,5030644.0,1933211.0,411257.42,72459.86,338797.57,Paid
TR-3D50CA4B,GR0000000356,2022,2023-07-15,Extended,Self-prepared,55123.0,51388.0,3735.0,1015.89,83.59,932.3,Paid
TR-558D607D,GR0000000356,2023,2024-06-25,On-time,Agent-prepared,76541.0,70834.0,5707.0,1552.26,140.28,1411.98,Paid
TR-AA8DCAB2,GR0000000356,2024,2025-06-25,On-time,Agent-prepared,81521.0,72969.0,8552.0,2326.08,217.04,2109.03,Paid
TR-E97F48A4,GR0000000357,2023,2024-06-29,On-time,Self-prepared,1767087.51,1621308.4,145779.11,34217.76,2667.16,31550.6,Paid
TR-82657957,GR0000000357,2024,2025-06-20,On-time,Agent-prepared,583373.21,447500.52,135872.69,31892.49,2463.23,29429.26,Paid
TR-BD850025,GR0000000358,2024,2025-06-23,On-time,Agent-prepared,10938671.0,7956966.0,2981705.0,838404.62,104645.2,733759.42,Paid
TR-56B42159,GR0000000359,2022,2023-06-15,On-time,Agent-prepared,1125694.0,803633.0,322061.0,66809.43,12799.34,54010.1,Partial
TR-4AED2FBF,GR0000000359,2023,2024-06-19,On-time,Agent-prepared,701920.0,417702.0,284218.0,58959.15,10494.61,48464.54,Paid
TR-56E84DC4,GR0000000359,2024,2025-06-21,On-time,Agent-prepared,837091.0,628984.0,208107.0,43170.43,8624.11,34546.32,Paid
TR-87D62C20,GR0000000360,2022,2023-06-20,On-time,Self-prepared,489287.0,333988.0,155299.0,45593.56,5368.7,40224.86,Paid
TR-20E660DA,GR0000000360,2023,2024-06-16,On-time,Agent-prepared,509882.0,341670.0,168212.0,49384.63,6537.65,42846.98,Paid
TR-0ED6A226,GR0000000360,2024,2025-06-15,On-time,Agent-prepared,708949.0,523472.0,185477.0,54453.38,6403.38,48050.0,Paid
TR-CE00A5F6,GR0000000361,2024,2025-06-11,On-time,Agent-prepared,22124777.0,20439871.0,1684906.0,460032.58,74836.33,385196.25,Paid
TR-00246CA6,GR0000000362,2022,2023-06-22,On-time,Agent-prepared,592404.0,559518.0,32886.0,9253.54,943.45,8310.09,Paid
TR-C5287407,GR0000000362,2023,2024-06-18,On-time,Agent-prepared,870658.0,827125.1,43532.9,12249.39,1373.5,10875.88,Paid
TR-53ACAFE3,GR0000000362,2024,2025-06-10,On-time,Agent-prepared,836541.0,768567.0,67974.0,19126.68,2205.12,16921.56,Paid
TR-2BF532FE,GR0000000363,2022,2023-06-29,On-time,Agent-prepared,44555372.9,39817317.22,4738055.69,1222616.12,255961.29,966654.83,Paid
TR-C6876B66,GR0000000363,2023,2024-08-25,Late,Agent-prepared,49732854.73,42810251.99,6922602.74,1786320.43,423553.59,1362766.84,Paid
TR-7F7F6691,GR0000000363,2024,2025-07-17,Extended,Self-prepared,28500366.54,27645355.55,855011.0,220628.52,46781.62,173846.9,Paid
TR-339D9B47,GR0000000364,2022,2023-07-28,Extended,Self-prepared,702383.03,681311.54,21071.49,5957.41,626.96,5330.45,Partial
TR-995346C9,GR0000000364,2023,2024-06-21,On-time,Agent-prepared,620237.66,601630.53,18607.13,5260.68,537.57,4723.11,Partial
TR-F8DB86AF,GR0000000364,2024,2025-06-27,On-time,Self-prepared,797237.22,773320.1,23917.12,6761.93,723.49,6038.44,Paid
TR-B91DCA3A,GR0000000365,2022,2023-06-25,On-time,Agent-prepared,582222.0,452468.0,129754.0,35569.55,3898.18,31671.36,Paid
TR-3B5F2F43,GR0000000365,2023,2024-06-11,On-time,Self-prepared,429456.0,306470.0,122986.0,33714.23,4505.61,29208.62,Paid
TR-7261ADFB,GR0000000365,2024,2025-06-17,On-time,Agent-prepared,216093.0,165730.0,50363.0,13806.04,1707.63,12098.41,Paid
TR-0A4D12D9,GR0000000366,2022,2023-06-13,On-time,Self-prepared,4140432.0,3816433.0,323999.0,66586.36,11417.28,55169.08,Paid
TR-D0F98CD3,GR0000000366,2023,2024-06-19,On-time,Agent-prepared,1765948.0,1626969.0,138979.0,28562.14,4742.75,23819.39,Paid
TR-9FE37DA6,GR0000000366,2024,2025-06-20,On-time,Agent-prepared,2599375.0,2293407.0,305968.0,62880.74,9839.88,53040.85,Paid
TR-08D36186,GR0000000367,2022,2023-06-25,On-time,Agent-prepared,892844.0,823658.0,69186.0,14028.24,1678.83,12349.41,Paid
TR-BDEC6D90,GR0000000367,2023,2024-06-13,On-time,Agent-prepared,747802.0,673527.0,74275.0,15060.09,1606.91,13453.17,Paid
TR-4F378530,GR0000000367,2024,2025-06-21,On-time,Agent-prepared,775823.0,715951.0,59872.0,12139.72,1413.85,10725.86,Paid
TR-45912D76,GR0000000368,2022,2023-06-20,On-time,Agent-prepared,58479231.95,56724854.99,1754376.96,469648.66,82463.46,387185.2,Paid
TR-356DCB19,GR0000000368,2023,2024-06-27,On-time,Agent-prepared,22536897.36,21860790.44,676106.92,180994.57,35838.73,145155.84,Paid
TR-3ED4C748,GR0000000368,2024,2025-06-28,On-time,Agent-prepared,30847805.86,29922371.69,925434.18,247739.75,45717.85,202021.9,Paid
TR-70010D4D,GR0000000369,2022,2023-06-21,On-time,Agent-prepared,7478884.0,6859115.0,619769.0,162134.12,18059.5,144074.61,Paid
TR-60E1F41C,GR0000000369,2023,2024-06-10,On-time,Agent-prepared,7633630.0,6929248.0,704382.0,184269.22,17929.67,166339.55,Paid
TR-9B70C037,GR0000000369,2024,2025-06-24,On-time,Self-prepared,5484177.0,4991161.0,493016.0,128975.01,12641.87,116333.14,Paid
TR-4E10BCB1,GR0000000370,2022,2023-06-19,On-time,Agent-prepared,1558447.0,1416622.0,141825.0,32611.38,2848.38,29762.99,Paid
TR-847357CF,GR0000000370,2023,2024-06-14,On-time,Agent-prepared,832835.0,780301.0,52534.0,12079.72,1082.38,10997.33,Paid
TR-EC091788,GR0000000370,2024,2025-06-13,On-time,Agent-prepared,1127693.0,1005353.0,122340.0,28130.98,1996.09,26134.89,Paid
TR-62539F68,GR0000000371,2022,2023-06-27,On-time,Agent-prepared,48892963.39,47426174.49,1466788.9,309593.07,76719.51,232873.56,Paid
TR-9302EF0B,GR0000000371,2023,2024-06-28,On-time,Self-prepared,84498045.97,81963104.59,2534941.38,535046.51,121901.3,413145.21,Paid
TR-C280360B,GR0000000371,2024,2025-06-21,On-time,Agent-prepared,41612799.9,40364415.9,1248384.0,263494.65,60895.45,202599.21,Partial
TR-47806DCE,GR0000000372,2022,2023-06-25,On-time,Agent-prepared,4032222.0,3750929.0,281293.0,58896.32,7497.94,51398.38,Paid
TR-3DE03257,GR0000000372,2023,2024-06-14,On-time,Agent-prepared,5137512.0,4668236.0,469276.0,98255.66,14106.63,84149.03,Paid
TR-C372F721,GR0000000372,2024,2025-06-17,On-time,Agent-prepared,8260701.0,7335922.0,924779.0,193627.57,24662.53,168965.04,Paid
TR-83BE4FBA,GR0000000373,2022,2023-06-24,On-time,Agent-prepared,1683465.0,1469664.0,213801.0,43342.38,6815.26,36527.12,Paid
TR-AFCB5D74,GR0000000373,2023,2024-06-12,On-time,Agent-prepared,1173636.0,1034437.0,139199.0,28218.84,5318.68,22900.16,Paid
TR-3D14CF8B,GR0000000373,2024,2025-06-16,On-time,Agent-prepared,769731.0,682325.0,87406.0,17719.21,2713.35,15005.86,Paid
TR-DC0F8CC4,GR0000000374,2022,2023-06-10,On-time,Self-prepared,434114.0,358874.0,75240.0,18548.84,2070.93,16477.91,Paid
TR-B28ECA10,GR0000000374,2023,2024-06-10,On-time,Agent-prepared,244996.0,189262.0,55734.0,13740.04,1703.09,12036.95,Paid
TR-ABA8C67D,GR0000000374,2024,2025-06-20,On-time,Agent-prepared,531843.0,376276.0,155567.0,38351.77,4273.59,34078.18,Paid
TR-5A31B4D7,GR0000000375,2022,2023-06-23,On-time,Agent-prepared,4383753.0,3190523.0,1193230.0,284820.46,20193.09,264627.37,Paid
TR-C3F68E59,GR0000000375,2023,2024-06-11,On-time,Agent-prepared,4522617.0,3516839.0,1005778.0,240076.22,13680.46,226395.76,Partial
TR-14E1D8F0,GR0000000375,2024,2025-06-19,On-time,Agent-prepared,3053354.0,2093571.0,959783.0,229097.35,13848.39,215248.96,Paid
TR-F889AC4B,GR0000000376,2022,2023-06-11,On-time,Agent-prepared,159874.0,146573.0,13301.0,3641.58,453.55,3188.04,Paid
